"","Contacted","Age","Male","Education","Married","Union.Member","Household.Income","Urban","Close.To.Party","District.Competitiveness","ENEP","PR","Alpha.Polity","District","District.Country"
"22810",1,52,0,8,0,1,4,0,0,0.539539253284563,2.9009976530929,0,"Great Britain",350,"Great Britain171"
"22811",0,38,1,5,0,0,1,0,1,0.539539253284563,2.9009976530929,0,"Great Britain",350,"Great Britain171"
"22813",0,52,0,4,1,0,5,0,1,0.539539253284563,2.9009976530929,0,"Great Britain",350,"Great Britain171"
"22814",0,63,1,4,1,0,5,0,1,0.454491201914978,2.62536787967414,0,"Great Britain",463,"Great Britain404"
"22815",0,38,1,6,1,1,5,0,0,0.454491201914978,2.62536787967414,0,"Great Britain",463,"Great Britain404"
"22816",1,78,1,4,0,1,1,0,1,0.454491201914978,2.62536787967414,0,"Great Britain",463,"Great Britain404"
"22817",0,83,0,4,0,0,2,0,1,0.429224187767372,2.4817590708294,0,"Great Britain",393,"Great Britain264"
"22818",0,39,0,4,1,0,2,1,1,0.429224187767372,2.4817590708294,0,"Great Britain",393,"Great Britain264"
"22820",0,44,1,6,0,0,3,0,0,0.676012399302617,3.51045941382349,0,"Great Britain",366,"Great Britain204"
"22821",0,50,0,4,0,0,1,0,0,0.676012399302617,3.51045941382349,0,"Great Britain",366,"Great Britain204"
"22822",0,53,1,4,1,0,3,0,0,0.676012399302617,3.51045941382349,0,"Great Britain",366,"Great Britain204"
"22823",0,35,1,8,1,0,4,0,1,0.676012399302617,3.51045941382349,0,"Great Britain",366,"Great Britain204"
"22824",1,26,0,4,1,0,3,0,0,0.676012399302617,3.51045941382349,0,"Great Britain",366,"Great Britain204"
"22825",0,40,1,5,1,1,2,0,0,0.676012399302617,3.51045941382349,0,"Great Britain",366,"Great Britain204"
"22826",1,76,1,4,1,0,1,0,1,0.676012399302617,3.51045941382349,0,"Great Britain",366,"Great Britain204"
"22827",0,40,0,5,0,0,1,0,0,0.60255766984724,3.0717436445624,0,"Great Britain",432,"Great Britain336"
"22828",0,58,0,6,1,0,3,0,0,0.60255766984724,3.0717436445624,0,"Great Britain",432,"Great Britain336"
"22829",0,44,1,4,1,1,3,0,0,0.60255766984724,3.0717436445624,0,"Great Britain",432,"Great Britain336"
"22830",0,73,0,5,0,0,3,0,0,0.60255766984724,3.0717436445624,0,"Great Britain",432,"Great Britain336"
"22831",1,51,0,4,1,0,4,0,0,0.587985487564223,3.61676733335745,0,"Great Britain",375,"Great Britain219"
"22832",0,18,0,4,0,0,1,0,0,0.587985487564223,3.61676733335745,0,"Great Britain",375,"Great Britain219"
"22833",0,49,1,8,0,0,4,0,0,0.587985487564223,3.61676733335745,0,"Great Britain",375,"Great Britain219"
"22834",0,39,0,6,0,1,1,0,0,0.587985487564223,3.61676733335745,0,"Great Britain",375,"Great Britain219"
"22835",0,57,0,4,1,1,2,0,0,0.587985487564223,3.61676733335745,0,"Great Britain",375,"Great Britain219"
"22836",1,47,0,5,0,0,3,0,1,0.587985487564223,3.61676733335745,0,"Great Britain",375,"Great Britain219"
"22837",0,49,0,8,0,1,4,0,1,0.587985487564223,3.61676733335745,0,"Great Britain",375,"Great Britain219"
"22838",0,24,1,6,1,1,4,0,1,0.531021731285336,2.938773591005,0,"Great Britain",385,"Great Britain242"
"22839",0,59,0,4,1,0,3,0,1,0.531021731285336,2.938773591005,0,"Great Britain",385,"Great Britain242"
"22840",0,33,1,8,1,0,4,0,1,0.531021731285336,2.938773591005,0,"Great Britain",385,"Great Britain242"
"22841",0,29,0,6,1,0,4,0,0,0.531021731285336,2.938773591005,0,"Great Britain",385,"Great Britain242"
"22842",0,20,1,6,0,0,3,0,0,0.531021731285336,2.938773591005,0,"Great Britain",385,"Great Britain242"
"22843",0,60,0,8,1,0,3,0,1,0.531021731285336,2.938773591005,0,"Great Britain",385,"Great Britain242"
"22844",0,35,1,8,1,0,5,0,1,0.531021731285336,2.938773591005,0,"Great Britain",385,"Great Britain242"
"22845",0,32,0,8,1,0,5,0,0,0.531021731285336,2.938773591005,0,"Great Britain",385,"Great Britain242"
"22846",1,33,0,8,0,0,4,0,1,0.531021731285336,2.938773591005,0,"Great Britain",385,"Great Britain242"
"22848",0,45,1,8,1,0,5,0,0,0.531021731285336,2.938773591005,0,"Great Britain",385,"Great Britain242"
"22849",0,22,0,4,0,0,1,1,0,0.597569952752385,3.86033314675056,0,"Great Britain",377,"Great Britain224"
"22850",0,38,1,4,1,0,3,1,0,0.597569952752385,3.86033314675056,0,"Great Britain",377,"Great Britain224"
"22851",0,26,1,4,0,0,2,1,0,0.597569952752385,3.86033314675056,0,"Great Britain",377,"Great Britain224"
"22852",1,47,0,5,1,0,5,1,0,0.597569952752385,3.86033314675056,0,"Great Britain",377,"Great Britain224"
"22853",0,54,1,4,0,0,1,1,1,0.657143963874924,4.03875590163206,0,"Great Britain",378,"Great Britain225"
"22854",0,31,1,4,1,0,4,1,1,0.657143963874924,4.03875590163206,0,"Great Britain",378,"Great Britain225"
"22855",0,50,1,4,1,1,3,1,1,0.657143963874924,4.03875590163206,0,"Great Britain",378,"Great Britain225"
"22856",0,41,1,8,0,0,5,1,0,0.657143963874924,4.03875590163206,0,"Great Britain",378,"Great Britain225"
"22857",0,43,0,5,1,0,3,0,0,0.580443917189658,3.83382661902498,0,"Great Britain",461,"Great Britain401"
"22858",0,35,0,6,0,0,1,0,0,0.508482832634359,3.01323715080348,0,"Great Britain",387,"Great Britain25"
"22859",1,41,0,4,0,0,1,0,0,0.508482832634359,3.01323715080348,0,"Great Britain",387,"Great Britain25"
"22862",0,42,1,4,1,0,5,0,1,0.508482832634359,3.01323715080348,0,"Great Britain",387,"Great Britain25"
"22863",1,40,1,4,1,1,4,0,0,0.508482832634359,3.01323715080348,0,"Great Britain",387,"Great Britain25"
"22864",1,76,0,4,1,0,2,0,0,0.508482832634359,3.01323715080348,0,"Great Britain",387,"Great Britain25"
"22869",0,65,1,4,0,1,1,0,0,0.508482832634359,3.01323715080348,0,"Great Britain",387,"Great Britain25"
"22871",1,48,1,8,1,1,5,0,0,0.714063759742005,3.34663061229954,0,"Great Britain",367,"Great Britain207"
"22872",0,54,0,4,1,0,3,0,1,0.714063759742005,3.34663061229954,0,"Great Britain",367,"Great Britain207"
"22873",0,61,0,6,0,0,2,0,0,0.714063759742005,3.34663061229954,0,"Great Britain",367,"Great Britain207"
"22874",1,23,0,4,1,1,4,0,0,0.638083337470385,3.15914841995192,0,"Great Britain",368,"Great Britain208"
"22876",0,52,0,4,1,0,2,0,0,0.638083337470385,3.15914841995192,0,"Great Britain",368,"Great Britain208"
"22877",0,36,1,8,1,0,5,0,0,0.638083337470385,3.15914841995192,0,"Great Britain",368,"Great Britain208"
"22878",0,61,0,4,1,1,4,0,1,0.508482832634359,3.01323715080348,0,"Great Britain",387,"Great Britain25"
"22879",0,51,0,4,0,0,1,0,0,0.508482832634359,3.01323715080348,0,"Great Britain",387,"Great Britain25"
"22880",0,40,1,4,1,1,4,0,1,0.508482832634359,3.01323715080348,0,"Great Britain",387,"Great Britain25"
"22881",1,67,0,4,0,0,2,0,1,0.657726315789474,3.48767455811163,0,"Great Britain",423,"Great Britain326"
"22882",0,55,1,4,1,1,4,0,0,0.657726315789474,3.48767455811163,0,"Great Britain",423,"Great Britain326"
"22883",0,34,1,4,1,0,3,0,0,0.657726315789474,3.48767455811163,0,"Great Britain",423,"Great Britain326"
"22884",0,37,1,4,1,0,5,0,0,0.657726315789474,3.48767455811163,0,"Great Britain",423,"Great Britain326"
"22885",0,31,1,8,0,0,4,0,0,0.642848890883643,3.74707259953162,0,"Great Britain",478,"Great Britain446"
"22886",1,87,0,4,0,0,1,0,0,0.642848890883643,3.74707259953162,0,"Great Britain",478,"Great Britain446"
"22890",0,32,0,8,1,0,2,0,0,0.653665698993309,3.96965594991882,0,"Great Britain",474,"Great Britain433"
"22892",1,42,0,6,1,1,4,0,0,0.657726315789474,3.48767455811163,0,"Great Britain",423,"Great Britain326"
"22893",0,88,0,8,0,1,2,0,0,0.657726315789474,3.48767455811163,0,"Great Britain",423,"Great Britain326"
"22894",0,61,1,5,1,1,3,0,1,0.657726315789474,3.48767455811163,0,"Great Britain",423,"Great Britain326"
"22895",0,31,0,6,1,0,2,0,0,0.798981236055758,3.00049808268173,0,"Great Britain",341,"Great Britain159"
"22896",1,51,1,4,0,0,2,0,0,0.798981236055758,3.00049808268173,0,"Great Britain",341,"Great Britain159"
"22897",0,31,0,4,1,0,1,0,1,0.798981236055758,3.00049808268173,0,"Great Britain",341,"Great Britain159"
"22898",1,63,1,4,1,0,2,0,0,0.798981236055758,3.00049808268173,0,"Great Britain",341,"Great Britain159"
"22899",1,44,0,5,0,0,5,0,1,0.798981236055758,3.00049808268173,0,"Great Britain",341,"Great Britain159"
"22900",0,67,0,4,0,0,1,0,0,0.786638677285319,2.85266010554842,0,"Great Britain",355,"Great Britain186"
"22901",1,86,0,4,0,0,1,0,1,0.786638677285319,2.85266010554842,0,"Great Britain",355,"Great Britain186"
"22902",1,74,1,4,0,1,1,0,0,0.746892051821828,2.85061901191844,0,"Great Britain",343,"Great Britain160"
"22903",1,54,0,4,1,0,2,0,1,0.746892051821828,2.85061901191844,0,"Great Britain",343,"Great Britain160"
"22904",1,49,1,5,0,1,3,0,1,0.746892051821828,2.85061901191844,0,"Great Britain",343,"Great Britain160"
"22905",1,18,1,5,0,0,4,0,1,0.746892051821828,2.85061901191844,0,"Great Britain",343,"Great Britain160"
"22907",0,43,1,4,0,0,2,1,1,0.6449622862449,3.39156653066485,0,"Great Britain",479,"Great Britain448"
"22908",0,40,0,4,0,0,2,1,1,0.6449622862449,3.39156653066485,0,"Great Britain",479,"Great Britain448"
"22909",0,48,0,4,1,0,2,0,0,0.6449622862449,3.39156653066485,0,"Great Britain",479,"Great Britain448"
"22910",0,55,0,4,1,0,2,0,0,0.6449622862449,3.39156653066485,0,"Great Britain",479,"Great Britain448"
"22911",0,49,0,5,1,0,3,0,0,0.811665503771104,3.00829688280277,0,"Great Britain",529,"Great Britain573"
"22912",0,35,0,4,1,0,3,0,0,0.788615311909263,3.11237542717353,0,"Great Britain",528,"Great Britain571"
"22913",0,42,1,8,1,0,4,0,1,0.811665503771104,3.00829688280277,0,"Great Britain",529,"Great Britain573"
"22914",0,77,0,4,0,0,1,0,0,0.684645859087637,3.50457873211351,0,"Great Britain",384,"Great Britain241"
"22915",0,55,0,4,1,1,4,0,0,0.684645859087637,3.50457873211351,0,"Great Britain",384,"Great Britain241"
"22916",0,53,1,6,1,0,4,0,0,0.684645859087637,3.50457873211351,0,"Great Britain",384,"Great Britain241"
"22917",0,78,1,4,1,0,4,0,0,0.853748858986423,2.51436330035327,0,"Great Britain",361,"Great Britain196"
"22919",0,39,0,5,1,0,5,0,0,0.844515990459365,2.66795439932341,0,"Great Britain",359,"Great Britain194"
"22920",0,54,1,8,1,0,5,0,0,0.844515990459365,2.66795439932341,0,"Great Britain",359,"Great Britain194"
"22921",0,77,0,4,1,0,5,0,1,0.844515990459365,2.66795439932341,0,"Great Britain",359,"Great Britain194"
"22922",0,42,0,6,0,1,5,0,0,0.844515990459365,2.66795439932341,0,"Great Britain",359,"Great Britain194"
"22923",1,60,0,4,0,0,2,0,1,0.717409157118097,2.5453712423957,0,"Great Britain",560,"Great Britain643"
"22924",1,71,0,4,1,0,2,0,1,0.717409157118097,2.5453712423957,0,"Great Britain",560,"Great Britain643"
"22925",0,41,1,6,0,0,3,0,0,0.717409157118097,2.5453712423957,0,"Great Britain",560,"Great Britain643"
"22926",1,33,0,8,1,0,5,0,0,0.717409157118097,2.5453712423957,0,"Great Britain",560,"Great Britain643"
"22927",0,63,1,6,1,0,3,0,1,0.717409157118097,2.5453712423957,0,"Great Britain",560,"Great Britain643"
"22928",1,39,0,8,1,1,5,0,0,0.717409157118097,2.5453712423957,0,"Great Britain",560,"Great Britain643"
"22929",0,49,0,5,1,1,4,0,1,0.717409157118097,2.5453712423957,0,"Great Britain",560,"Great Britain643"
"22931",1,25,1,8,1,0,3,0,0,0.791368017795353,2.92957878516227,0,"Great Britain",360,"Great Britain195"
"22932",1,52,0,8,1,1,5,0,0,0.791368017795353,2.92957878516227,0,"Great Britain",360,"Great Britain195"
"22933",1,71,0,4,0,1,1,0,1,0.791368017795353,2.92957878516227,0,"Great Britain",360,"Great Britain195"
"22934",0,53,0,6,1,0,4,0,1,0.753811926160937,2.60023246078199,0,"Great Britain",358,"Great Britain193"
"22935",1,31,0,4,0,0,2,0,1,0.753811926160937,2.60023246078199,0,"Great Britain",358,"Great Britain193"
"22936",0,67,0,5,0,0,3,0,1,0.753811926160937,2.60023246078199,0,"Great Britain",358,"Great Britain193"
"22937",0,65,0,4,0,0,2,0,0,0.753811926160937,2.60023246078199,0,"Great Britain",358,"Great Britain193"
"22938",0,50,1,4,1,0,3,0,0,0.647211102994887,3.00039905307406,0,"Great Britain",496,"Great Britain490"
"22939",0,29,0,5,1,0,5,0,1,0.647211102994887,3.00039905307406,0,"Great Britain",496,"Great Britain490"
"22940",0,37,0,8,1,0,3,0,0,0.647211102994887,3.00039905307406,0,"Great Britain",496,"Great Britain490"
"22941",0,45,0,6,1,0,5,0,0,0.647211102994887,3.00039905307406,0,"Great Britain",496,"Great Britain490"
"22942",0,53,0,4,1,0,4,0,1,0.647211102994887,3.00039905307406,0,"Great Britain",496,"Great Britain490"
"22943",0,74,0,4,0,0,1,0,0,0.647211102994887,3.00039905307406,0,"Great Britain",496,"Great Britain490"
"22944",1,53,1,6,1,0,4,0,1,0.781237985390235,2.78961037511891,0,"Great Britain",524,"Great Britain557"
"22945",0,56,0,4,1,0,4,0,0,0.781237985390235,2.78961037511891,0,"Great Britain",524,"Great Britain557"
"22946",0,62,0,5,1,0,3,0,1,0.773019523010281,2.9364694827409,0,"Great Britain",539,"Great Britain596"
"22947",0,55,1,8,0,0,4,0,0,0.773019523010281,2.9364694827409,0,"Great Britain",539,"Great Britain596"
"22948",1,38,1,8,0,0,4,0,0,0.773019523010281,2.9364694827409,0,"Great Britain",539,"Great Britain596"
"22949",0,79,0,4,0,0,1,0,1,0.773019523010281,2.9364694827409,0,"Great Britain",539,"Great Britain596"
"22950",0,35,1,8,1,1,5,0,0,0.773019523010281,2.9364694827409,0,"Great Britain",539,"Great Britain596"
